image_num,label,subfolder,w103_000,w103_001,w103_002,w103_010,w103_011,w103_012,w103_020,w103_021,w103_022,w103_100,w103_101,w103_102,w103_110,w103_111,w103_112,w103_120,w103_121,w103_122,w103_200,w103_201,w103_202,w103_210,w103_211,w103_212,w103_220,w103_221,w103_222,w104_EVal0,w104_EVal1,w104_EVal2,w104_EVal3,w104_EVal4,w104_EVal5,msm_ql_0,msm_ql_1,msm_ql_2,msm_ql_3,msm_ql_4,msm_ql_5,msm_ql_6,msm_ql_7,msm_ql_8,msm_wl_0,msm_wl_1,msm_wl_2,msm_wl_3,msm_wl_4,msm_wl_5,msm_wl_6,msm_wl_7,msm_wl_8
317,0,train,1.6654040404,0.569444444444,4.23737373737,0.569444444444,0.188131313131,0.747474747475,4.23737373737,0.747474747475,-1.85353535354,0.569444444444,0.188131313131,0.747474747475,0.188131313131,-3.69949494949,-2.16035353535,0.747474747475,-2.16035353535,3.13005050505,4.23737373737,0.747474747475,-1.85353535354,0.747474747475,-2.16035353535,3.13005050505,-1.85353535354,3.13005050505,-2.07702020202,13.0709472758,14.2625494394,19.5981308718,27.3006662058,29.8936854905,73.0456812234,1.0,1.14000984915e-16,0.280956556089,0.102831765628,0.0738592286747,0.0979904462799,0.208664926766,0.0752749965776,0.476146776627,1.0,4.4577956212e-23,-0.173838347402,1.14832460623e-07,0.0229013348776,-1.21577240234e-07,-0.0589160632269,-1.66574742414e-07,0.169655678406
552,0,train,0.652777777778,5.23611111111,0.333333333333,5.23611111111,1.65277777778,1.27777777778,0.333333333333,1.27777777778,-2.30555555556,5.23611111111,1.65277777778,1.27777777778,1.65277777778,-4.55555555556,1.20833333333,1.27777777778,1.20833333333,-0.680555555556,0.333333333333,1.27777777778,-2.30555555556,1.27777777778,1.20833333333,-0.680555555556,-2.30555555556,-0.680555555556,-1.54166666667,6.6705732139,10.2501330908,14.1908994953,17.041203393,22.3433336632,49.8046911451,1.0,1.23007833848e-16,0.288556197599,0.158727078072,0.107222995305,0.135243679711,0.216539387227,0.100034535858,0.478660403101,1.0,6.80542069995e-23,-0.15360981978,1.55377872622e-07,-0.0479542765049,1.28317207889e-07,-0.0849334926112,-1.74942451508e-07,0.170818350901
542,0,train,-3.72222222222,-2.625,2.375,-2.625,5.23611111111,-2.22222222222,2.375,-2.22222222222,-1.51388888889,-2.625,5.23611111111,-2.22222222222,5.23611111111,1.20833333333,-2.16666666667,-2.22222222222,-2.16666666667,1.41666666667,2.375,-2.22222222222,-1.51388888889,-2.22222222222,-2.16666666667,1.41666666667,-1.51388888889,1.41666666667,-0.208333333333,6.87575884899,11.3846992326,16.1671951742,18.9507658893,23.5335956125,50.8785369323,1.0,3.20464990531e-16,0.266559573933,0.171359929736,0.0535783356763,0.144210673021,0.200687864145,0.126264520188,0.46426128395,1.0,5.52251499619e-23,-0.0705698307016,2.54884787665e-07,0.0229996091788,1.53697996229e-07,-0.0620850288462,1.77057639819e-07,0.166356771529
899,1,train,-7.9255050505,1.06186868687,-1.28282828283,1.06186868687,2.78661616162,-3.4898989899,-1.28282828283,-3.4898989899,5.13888888889,1.06186868687,2.78661616162,-3.4898989899,2.78661616162,-1.81313131313,-1.15782828283,-3.4898989899,-1.15782828283,0.751262626263,-1.28282828283,-3.4898989899,5.13888888889,-3.4898989899,-1.15782828283,0.751262626263,5.13888888889,0.751262626263,2.44065656566,14.6270484268,17.2570060011,28.4291079889,39.873724853,41.2674027084,89.0786028468,1.0,2.5337417971e-16,0.245212292222,0.110950647116,0.0873791936474,0.0874258373758,0.183760951093,0.0675621505289,0.458136756941,1.0,8.78020959615e-23,0.111581553568,2.22361904722e-07,0.0299602072679,6.99657398718e-08,-0.0514368186034,9.56171387892e-08,0.163565622753
889,1,train,-4.59722222222,-0.791666666667,5.66666666667,-0.791666666667,0.819444444444,-4.27777777778,5.66666666667,-4.27777777778,3.77777777778,-0.791666666667,0.819444444444,-4.27777777778,0.819444444444,-0.0833333333333,1.04166666667,-4.27777777778,1.04166666667,0.875,5.66666666667,-4.27777777778,3.77777777778,-4.27777777778,1.04166666667,0.875,3.77777777778,0.875,-6.70833333333,7.65220205484,13.8275066471,16.0799818552,23.9121975963,27.1501736942,58.7500334395,1.0,8.94414101881e-17,0.265008665168,0.193279179163,0.103828123197,0.141222017217,0.227966566718,0.121915616136,0.474416189022,1.0,1.1805720876e-22,0.0679933987724,-1.7402263054e-07,-0.0451426063623,-8.72568333838e-08,-0.0697254750597,-3.35458762084e-07,0.169625018443
1016,1,train,3.70580808081,1.76388888889,0.323232323232,1.76388888889,-0.438131313131,1.63636363636,0.323232323232,1.63636363636,-3.26767676768,1.76388888889,-0.438131313131,1.63636363636,-0.438131313131,-1.92171717172,0.463383838384,1.63636363636,0.463383838384,0.157828282828,0.323232323232,1.63636363636,-3.26767676768,1.63636363636,0.463383838384,0.157828282828,-3.26767676768,0.157828282828,-0.786616161616,9.23623337944,10.2115277541,17.1649400528,20.1165890479,24.1446892209,56.9570210641,1.0,4.30344961265e-17,0.283686624679,0.1007189728,0.0993326713368,0.0869111475176,0.210573970501,0.0672229001724,0.476079165842,1.0,3.9730779139e-23,-0.153587581111,-7.4995877989e-08,-0.0520956783825,-8.82932075838e-08,-0.0655401458737,-1.25282983997e-07,0.165341888789
61,1,train,-6.05303030303,-1.5202020202,-0.550505050505,-1.5202020202,4.34848484848,-1.19191919192,-0.550505050505,-1.19191919192,1.70454545455,-1.5202020202,4.34848484848,-1.19191919192,4.34848484848,1.24494949495,-0.732323232323,-1.19191919192,-0.732323232323,0.275252525253,-0.550505050505,-1.19191919192,1.70454545455,-1.19191919192,-0.732323232323,0.275252525253,1.70454545455,0.275252525253,1.28282828283,9.93131644466,14.1183594885,22.5081243198,26.0451397517,28.5391200176,64.3120500729,1.0,3.30524656289e-16,0.238345370263,0.106192403293,0.105605597421,0.0923891752485,0.171280473891,0.0550274244635,0.479769511703,1.0,5.09760854331e-23,-0.118522839597,2.39032892993e-08,0.0257189502886,-1.11780395559e-07,-0.0375015706991,8.9146298257e-08,0.172044958716
493,0,train,2.93434343434,0.391414141414,3.09595959596,0.391414141414,-1.38383838384,3.16666666667,3.09595959596,3.16666666667,-1.55050505051,0.391414141414,-1.38383838384,3.16666666667,-1.38383838384,-1.92676767677,1.45202020202,3.16666666667,1.45202020202,1.53535353535,3.09595959596,3.16666666667,-1.55050505051,3.16666666667,1.45202020202,1.53535353535,-1.55050505051,1.53535353535,-4.54797979798,11.6192198638,19.5122517833,23.7735101069,31.8390152751,33.8958041033,75.5008425206,1.0,5.53402623025e-17,0.23575949662,0.0983149865652,0.0562365885602,0.0679776518173,0.169150232941,0.0619968920661,0.454247882353,1.0,1.89240561655e-23,0.0764320681713,1.45829079289e-07,0.00796083263324,6.96806280968e-08,0.0369282827401,-1.6014178799e-07,0.162997451363
941,0,train,-1.56818181818,-2.18055555556,2.73611111111,-2.18055555556,2.20075757576,-1.5303030303,2.73611111111,-1.5303030303,-0.632575757576,-2.18055555556,2.20075757576,-1.5303030303,2.20075757576,0.592171717172,-1.74494949495,-1.5303030303,-1.74494949495,1.58838383838,2.73611111111,-1.5303030303,-0.632575757576,-1.5303030303,-1.74494949495,1.58838383838,-0.632575757576,1.58838383838,-0.991161616162,5.20497419576,9.96875951199,13.5330856496,17.997975572,23.5363280705,43.2062022014,1.0,8.37442561008e-17,0.241209612247,0.129997984582,0.133357797745,0.0936314462917,0.239194557985,0.0858444961021,0.476117714238,1.0,2.91088321766e-23,0.146264822118,1.47060319506e-07,0.0566314832317,8.19020574932e-08,-0.0665594602747,1.41363171818e-07,0.178025266442
839,0,train,8.27146464646,-1.1047979798,4.57828282828,-1.1047979798,-4.91792929293,5.07575757576,4.57828282828,5.07575757576,-3.35353535354,-1.1047979798,-4.91792929293,5.07575757576,-4.91792929293,-1.41919191919,-2.52398989899,5.07575757576,-2.52398989899,2.52398989899,4.57828282828,5.07575757576,-3.35353535354,5.07575757576,-2.52398989899,2.52398989899,-3.35353535354,2.52398989899,-2.05429292929,11.5609921836,16.873976611,23.6506292209,27.9313307633,30.2453749283,67.6417473302,1.0,1.79722850783e-16,0.217754920667,0.186490177028,0.0914853232648,0.124143390314,0.195122759042,0.113205777846,0.465242598938,1.0,3.00438204421e-23,-0.0632328923198,-2.67875233313e-07,-0.043500856498,1.32686641674e-07,-0.0636433718585,-2.30063149966e-07,0.168409175024
951,0,train,2.50126262626,3.44318181818,3.92929292929,3.44318181818,1.3345959596,3.24747474747,3.92929292929,3.24747474747,-3.83585858586,3.44318181818,1.3345959596,3.24747474747,1.3345959596,-5.80303030303,-0.0290404040404,3.24747474747,-0.0290404040404,2.35984848485,3.92929292929,3.24747474747,-3.83585858586,3.24747474747,-0.0290404040404,2.35984848485,-3.83585858586,2.35984848485,-3.90025252525,13.2581191183,20.9377629524,24.2417704278,30.7125935637,35.0641293624,77.5224101596,1.0,9.5400270132e-17,0.224186039147,0.127947664678,0.0903530058408,0.101695476334,0.188953173856,0.0812761283831,0.482925944286,1.0,1.41067597842e-23,-0.0555979579224,1.60119798501e-07,0.0404076574846,1.22099824404e-07,-0.0733787035404,-1.65791078345e-07,0.180364418471
276,1,train,-5.86111111111,0.527777777778,0.666666666667,0.527777777778,3.88888888889,-2.22222222222,0.666666666667,-2.22222222222,1.97222222222,0.527777777778,3.88888888889,-2.22222222222,3.88888888889,-1.63888888889,-0.166666666667,-2.22222222222,-0.166666666667,1.11111111111,0.666666666667,-2.22222222222,1.97222222222,-2.22222222222,-0.166666666667,1.11111111111,1.97222222222,1.11111111111,-0.5,8.66654007672,12.5294766807,14.4305720393,21.7863944096,22.4881457151,48.6561085266,1.0,2.5155665924e-16,0.221059999575,0.140184742665,0.0749527045996,0.112542526368,0.190810598878,0.0778403387468,0.443429081723,1.0,3.22424480722e-23,0.107623169757,-2.00721899177e-07,0.0371881393669,-1.36890644504e-07,-0.0336115115292,-1.53267908201e-07,0.160296145008
829,0,train,0.930555555556,1.54166666667,2.22222222222,1.54166666667,1.01388888889,0.111111111111,2.22222222222,0.111111111111,-1.94444444444,1.54166666667,1.01388888889,0.111111111111,1.01388888889,-2.33333333333,0.430555555556,0.111111111111,0.430555555556,0.791666666667,2.22222222222,0.111111111111,-1.94444444444,0.111111111111,0.430555555556,0.791666666667,-1.94444444444,0.791666666667,-2.65277777778,9.38158814476,12.4632672737,17.5610199795,24.1856322061,32.4025447671,84.0165518428,1.0,7.50131519867e-17,0.375278810544,0.0634789985969,0.145533839215,0.0566062629071,0.293060445782,0.0346565965987,0.533746977248,1.0,5.83572223283e-23,-0.227148853877,7.47890879764e-08,0.0645264731096,-7.51713526664e-08,-0.116577917227,-7.60528688297e-08,0.19567650639
923,0,train,-5.11742424242,-2.47222222222,4.125,-2.47222222222,2.12121212121,-3.12626262626,4.125,-3.12626262626,2.99621212121,-2.47222222222,2.12121212121,-3.12626262626,2.12121212121,0.334595959596,-1.64015151515,-3.12626262626,-1.64015151515,2.13762626263,4.125,-3.12626262626,2.99621212121,-3.12626262626,-1.64015151515,2.13762626263,2.99621212121,2.13762626263,-2.48484848485,8.59520317536,16.0907872404,22.5748035331,26.6210332725,36.3949477582,116.317064586,1.0,2.3160890853e-16,0.43669061914,0.104133157256,0.214766358875,0.0785110737759,0.285319735301,0.0715011848583,0.467166019567,1.0,8.01595711735e-23,-0.25771128161,-1.93996749404e-07,0.0914879996513,-9.23602615003e-08,-0.0601941030141,-9.71637632362e-08,0.141838081992
933,0,train,0.371212121212,1.8547979798,3.10227272727,1.8547979798,1.03409090909,2.55555555556,3.10227272727,2.55555555556,-1.4053030303,1.8547979798,1.03409090909,2.55555555556,1.03409090909,-3.81186868687,0.310606060606,2.55555555556,0.310606060606,1.95707070707,3.10227272727,2.55555555556,-1.4053030303,2.55555555556,0.310606060606,1.95707070707,-1.4053030303,1.95707070707,-3.41287878788,8.6787296896,11.6580700082,16.0895947324,21.1275224686,28.566593506,59.1104945779,1.0,1.05758929909e-16,0.28175489435,0.122016054886,0.103219652018,0.0876465210133,0.233817381523,0.0736764705241,0.481206312541,1.0,6.20081846681e-23,-0.148458598508,-1.40402277781e-07,-0.0373501228052,-7.13954617526e-08,-0.0770303269763,-1.70558112185e-07,0.170558108409
797,0,train,1.81313131313,1.00757575758,3.32828282828,1.00757575758,1.37373737374,0.914141414141,3.32828282828,0.914141414141,-3.18686868687,1.00757575758,1.37373737374,0.914141414141,1.37373737374,-1.47727272727,-0.732323232323,0.914141414141,-0.732323232323,0.469696969697,3.32828282828,0.914141414141,-3.18686868687,0.914141414141,-0.732323232323,0.469696969697,-3.18686868687,0.469696969697,-2.59595959596,7.36089427957,9.08723416485,12.4837122258,17.9301157057,27.153304718,62.382427834,1.0,1.1981665468e-16,0.359541676183,0.111128104411,0.186443146809,0.0963642091217,0.279019932704,0.0756055202294,0.531061885719,1.0,0.0,-0.212017935687,1.48222705489e-07,0.0836090069277,1.06343764173e-07,-0.110393952794,-1.63957625563e-07,0.194385095147
787,0,train,-3.70202020202,0.22601010101,0.400252525253,0.22601010101,1.75631313131,-2.85353535354,0.400252525253,-2.85353535354,1.94570707071,0.22601010101,1.75631313131,-2.85353535354,1.75631313131,-0.766414141414,0.0631313131313,-2.85353535354,0.0631313131313,0.540404040404,0.400252525253,-2.85353535354,1.94570707071,-2.85353535354,0.0631313131313,0.540404040404,1.94570707071,0.540404040404,-0.463383838384,7.97938510882,9.6553536145,15.573892946,18.6255039613,20.2886005204,57.6914243013,1.0,3.14866173867e-16,0.330196268892,0.112621510535,0.130930015922,0.0744130783576,0.268668284976,0.0822758677766,0.454507363229,1.0,7.26785893667e-23,-0.195464395029,-7.83626401519e-08,0.0568368014469,-6.32909841489e-08,-0.0990799699837,8.76009637775e-08,0.152211935652
589,0,train,-6.36742424242,-0.799242424242,1.52272727273,-0.799242424242,3.04924242424,-1.60606060606,1.52272727273,-1.60606060606,3.31818181818,-0.799242424242,3.04924242424,-1.60606060606,3.04924242424,1.07575757576,-0.102272727273,-1.60606060606,-0.102272727273,-0.276515151515,1.52272727273,-1.60606060606,3.31818181818,-1.60606060606,-0.102272727273,-0.276515151515,3.31818181818,-0.276515151515,-1.42045454545,8.78004770907,9.96012897746,12.9919031228,17.9009157421,28.7267742303,51.3963664248,1.0,4.11511408051e-16,0.264615261991,0.138536180168,0.15405917017,0.117151913019,0.220182502938,0.067505152806,0.474699975375,1.0,9.88868381917e-23,0.117455279656,1.97866975122e-07,0.0760939933237,1.25167306382e-07,-0.0610735881217,-1.49079338144e-07,0.176894398818
599,0,train,-5.28787878788,-4.06313131313,1.02272727273,-4.06313131313,3.17424242424,-1.61111111111,1.02272727273,-1.61111111111,2.11363636364,-4.06313131313,3.17424242424,-1.61111111111,3.17424242424,3.2702020202,-1.31060606061,-1.61111111111,-1.31060606061,0.792929292929,1.02272727273,-1.61111111111,2.11363636364,-1.61111111111,-1.31060606061,0.792929292929,2.11363636364,0.792929292929,0.287878787879,7.65809451706,9.98063174948,14.8929252927,18.9601969116,22.2462232045,55.3943872015,1.0,2.1814942772e-16,0.310704987801,0.153736634326,0.112298150535,0.13119542061,0.235428192288,0.0898982723366,0.456455207353,1.0,8.11388023286e-23,-0.152390341018,1.06855243725e-07,0.0510028970939,6.45081604055e-08,-0.0781620391726,8.73660946543e-08,0.155706279841
983,1,train,3.58712121212,1.93181818182,3.3851010101,1.93181818182,2.66666666667,1.22727272727,3.3851010101,1.22727272727,-6.25378787879,1.93181818182,2.66666666667,1.22727272727,2.66666666667,-3.32196969697,-2.73611111111,1.22727272727,-2.73611111111,1.39015151515,3.3851010101,1.22727272727,-6.25378787879,1.22727272727,-2.73611111111,1.39015151515,-6.25378787879,1.39015151515,-0.64898989899,12.6937522838,15.6686267696,25.9653513808,30.0409366899,35.0809931464,86.5255801501,1.0,1.20768543503e-16,0.296190715534,0.120362973393,0.0956103178571,0.107260206075,0.190237651052,0.0869689766032,0.485263794126,1.0,2.56187191253e-23,-0.171035562542,1.9783721097e-07,-0.04432937998,9.82481225931e-08,0.0429551987021,-1.32715870055e-07,0.168312178091
530,0,train,-1.05555555556,1.02777777778,1.5,1.02777777778,0.694444444444,0.333333333333,1.5,0.333333333333,0.361111111111,1.02777777778,0.694444444444,0.333333333333,0.694444444444,-0.972222222222,0.583333333333,0.333333333333,0.583333333333,-0.0555555555556,1.5,0.333333333333,0.361111111111,0.333333333333,0.583333333333,-0.0555555555556,0.361111111111,-0.0555555555556,-2.08333333333,7.12373987957,7.99906579945,13.2974315483,19.3772404377,27.1056678874,71.5532384306,1.0,1.1894104136e-16,0.417468402633,0.0481037672487,0.139639833922,0.0460730718936,0.296131540371,0.0283726890124,0.502981267513,1.0,2.28081915915e-23,-0.252564601463,6.02673070473e-08,-0.0356992409247,4.503274963e-08,-0.104732091239,-7.28611879394e-08,0.163662080391
9,0,train,-1.92171717172,2.65656565657,-1.27777777778,2.65656565657,-0.724747474747,-2.4696969697,-1.27777777778,-2.4696969697,2.64646464646,2.65656565657,-0.724747474747,-2.4696969697,-0.724747474747,-1.37373737374,1.32828282828,-2.4696969697,1.32828282828,-1.28282828283,-1.27777777778,-2.4696969697,2.64646464646,-2.4696969697,1.32828282828,-1.28282828283,2.64646464646,-1.28282828283,-0.0505050505051,9.57138735573,13.3235409901,20.1286069152,22.8521684031,26.8766663221,65.9958472499,1.0,4.03117029021e-17,0.288757996974,0.100130048866,0.0761264561611,0.0770182754606,0.194548233478,0.0804183478762,0.447605944882,1.0,2.08022440041e-23,-0.146581917677,-6.12899677149e-08,0.0281946077282,1.08399415521e-07,-0.0387141590216,9.99491730234e-08,0.15138514086
458,0,train,3.58333333333,-0.305555555556,-0.222222222222,-0.305555555556,-2.08333333333,0.277777777778,-0.222222222222,0.277777777778,-1.5,-0.305555555556,-2.08333333333,0.277777777778,-2.08333333333,-1.30555555556,-0.305555555556,0.277777777778,-0.305555555556,1.61111111111,-0.222222222222,0.277777777778,-1.5,0.277777777778,-0.305555555556,1.61111111111,-1.5,1.61111111111,0.527777777778,7.13763659137,7.55358298549,12.8542003626,16.251014922,25.9566375665,54.1763202407,1.0,1.82034043418e-16,0.323979644797,0.0841980578096,0.208948383533,0.079706581977,0.28752410269,0.0460418603649,0.550148431277,1.0,5.06682170706e-23,-0.116571579965,1.03418541513e-07,0.10873517231,-1.17253817245e-07,-0.105500823798,7.93129541027e-08,0.20553578985
365,0,train,-0.986111111111,1.94444444444,2.44570707071,1.94444444444,2.63888888889,1.88383838384,2.44570707071,1.88383838384,-1.65277777778,1.94444444444,2.63888888889,1.88383838384,2.63888888889,-2.26388888889,0.52904040404,1.88383838384,0.52904040404,0.319444444444,2.44570707071,1.88383838384,-1.65277777778,1.88383838384,0.52904040404,0.319444444444,-1.65277777778,0.319444444444,-2.97474747475,11.1669426847,13.6705747221,22.5629281451,25.2534302634,29.7318354253,80.4957999449,1.0,1.37520128023e-16,0.326121992895,0.0846037673395,0.114478873924,0.0631469986927,0.228510297441,0.0527780742868,0.479944442355,1.0,3.12836214841e-23,-0.194790095572,9.73850843534e-08,-0.0502021718256,-7.44479672747e-08,-0.0593651030166,-1.4281978612e-07,0.160266575552
